id	frequency	board	fill	hasQR
0f4912631784c7507b2c0a60d480cb2d	3615	Bb,Rw,Nb,Qb,Kw,Pb,Nw,Kb,Kb,,,,,,,Bb,Pb,,,,,,,Kw,Nw,,,,,,,Pb,Bb,,,,,,,Nw,Kw,,,,,,,Bw,Pw,,,,,,,Kb,Nw,Nb,Bw,Kw,Pw,Rw,Bb,Kw	lightRed	0
113bf52cbd17c003ea292800859e30e7	2546	Rb,Kw,Qb,Nb,Rw,Kb,Qw,Kb,Kb,,,,,,,Pw,Pb,,,,,,,Nb,Nb,,,Nw,Nw,,,Bw,Bw,,,Nw,Nw,,,Kb,Kw,,,,,,,Rb,Pw,,,,,,,Nw,Kw,Qb,Kw,Rw,Nb,Bw,Kb,Rw	lightGray	0
113d9140fb07123fd660227ba245f17a	299	Pw,Bb,Rw,Kb,Qw,Nw,Rb,Pw,Rw,,,,,,,Nw,Pb,,,,,,,Pb,Qw,,,,,,,Qw,Nb,,,,,,,Bb,Rb,,,,,,,Nb,Pw,,,,,,,Pw,Qb,Pw,Rb,Bw,Qb,Pb,Rw,Bw	lightGray	0
118c20728fa6dc2327dddffd6b3f3d8c	3376	Rw,Qb,Nw,Rw,Kw,Qw,Nb,Nb,Kw,,,,,,,Nb,Rw,,,,,,,Pw,Nb,,,Nb,Nb,,,Kb,Bw,,,Nb,Nb,,,Bw,Kb,,,,,,,Nw,Rb,,,,,,,Pb,Kw,Pb,Kb,Bb,Nw,Pw,Kw,Qb	darkGray	0
11929db5935606b215eeb843a09305c6	1148	Rb,Qw,Pw,Rw,Bb,Qb,Pb,Kb,Kb,,,,,,,Rw,Qw,,,,,,,Kw,Bb,,,,,,,Bw,Rw,,,,,,,Nb,Kw,,,,,,,Pb,Qb,,,,,,,Kb,Nw,Kb,Qw,Nw,Rb,Kw,Qb,Kw	lightRed	0
1341f188b4e9c8055dba774ed94a408b	1295	Qw,Kw,Pw,Nw,Bb,Kb,Pb,Pb,Rw,,,,,,,Rw,Nb,,,,,,,Kw,Qb,,,Pb,Pb,,,Qw,Kw,,,Pb,Pb,,,Nb,Rb,,,,,,,Rb,Nw,,,,,,,Pw,Qw,Rw,Bb,Qw,Pw,Rb,Bw,Qw	lightRed	0
14a32bc8d04cd4ad35dd5631a7b057bb	1131	Nb,Bb,Qw,Pw,Rb,Bw,Qb,Qw,Rb,,,,,,,Qw,Kb,,,,,,,Bb,Qw,,,,,,,Rb,Nb,,,,,,,Pw,Rw,,,,,,,Qb,Pb,,,,,,,Bw,Qb,Pb,Kb,Bw,Nb,Pw,Kw,Pb	lightGray	0
17571a374caf37c183726094919d661d	390	Nw,Nw,Qb,Kb,Rb,Nb,Bw,Rb,Qb,,,,,,,Kw,Nw,,,,,,,Rw,Rb,,,Nw,Nw,,,Nb,Pw,,,Nw,Nw,,,Qw,Qw,,,,,,,Kb,Bb,,,,,,,Rb,Qb,Bb,Kw,Pb,Nw,Bw,Kb,Qw	darkRed	0
186332c89db649fcfde5a36e4cd4b2dc	60	Rb,Bw,Nb,Pw,Kw,Bb,Nw,Rw,Pb,,,,,,,Rb,Qb,,,,,,,Nw,Bb,,,Pw,Pw,,,Qb,Rw,,,Pw,Pw,,,Kw,Pw,,,,,,,Rw,Qw,,,,,,,Nb,Nb,Kb,Pb,Nb,Bw,Kw,Pw,Nw	lightRed	0
18ab2508a2d8d77dd6ee8915b378d8f5	451	Kb,Kb,Qw,Nb,Rw,Kw,Qb,Kw,Pw,,,,,,,Pw,Kw,,,,,,,Rb,Bw,,,Pb,Pb,,,Bb,Nb,,,Pb,Pb,,,Qw,Pb,,,,,,,Pb,Qb,,,,,,,Rw,Kb,Bw,Rb,Kw,Qb,Nb,Rw,Kb	darkGray	1
19b7f06c5bd45bc083c5b28de5fb5de9	3236	Qw,Pb,Qb,Bw,Nb,Pw,Qw,Bb,Nb,,,,,,,Pb,Rw,,,,,,,Qb,Kb,,,Qb,Qb,,,Bw,Qw,,,Qb,Qb,,,Rb,Nw,,,,,,,Pw,Rb,,,,,,,Qw,Pw,Nw,Qb,Kb,Rb,Nb,Qw,Bw	lightGray	0
1b489660166355c98e7c30207680e560	92	Pb,Nb,Pw,Kw,Bb,Nw,Pb,Rw,Rb,,,,,,,Kw,Kb,,,,,,,Rw,Qw,,,Nb,Nb,,,Nw,Nb,,,Nb,Nb,,,Qb,Rw,,,,,,,Kb,Kw,,,,,,,Rb,Kw,Bb,Qw,Pb,Nw,Bw,Kb,Rb	lightGray	1
1c5d5dfe93763c27692655797d88a3dd	3856	Kw,Nw,Bb,Qw,Pw,Nb,Bw,Pb,Rw,,,,,,,Nb,Pb,,,,,,,Bw,Qb,,,,,,,Kb,Bw,,,,,,,Pb,Rb,,,,,,,Nw,Kb,,,,,,,Qb,Qw,Bb,Rw,Pb,Qb,Bw,Nb,Kw	darkRed	0
1ec469d309fdbf9878c3de9e0468ce67	3178	Nb,Nb,Bw,Kw,Pw,Nw,Bb,Kw,Bb,,,,,,,Bb,Kw,,,,,,,Kw,Pw,,,,,,,Pw,Nb,,,,,,,Nb,Bw,,,,,,,Bw,Kb,,,,,,,Kb,Rw,Rw,Nb,Qb,Kw,Rb,Bw,Qb	darkRed	1
20c6a170a342f31bef1ce0ac510967f4	1798	Pw,Nb,Rw,Kw,Qb,Nw,Rb,Kw,Rw,,,,,,,Bb,Bb,,,,,,,Qw,Kw,,,Bw,Bw,,,Pb,Pw,,,Bw,Bw,,,Rw,Rb,,,,,,,Bw,Bw,,,,,,,Qb,Bw,Bb,Nw,Pb,Kb,Bw,Nb,Kb	lightGray	0
248b763831f62e1ac404aa3f6703c388	1519	Pw,Rw,Pb,Qw,Bb,Rb,Pw,Rw,Pw,,,,,,,Pw,Kw,,,,,,,Qw,Bb,,,Qw,Qw,,,Bw,Nw,,,Qw,Qw,,,Rb,Pb,,,,,,,Pb,Kb,,,,,,,Qb,Bb,Kb,Pb,Nw,Bb,Kw,Pw,Kw	lightGray	0
24da127d75110ef3f15632b02a24c58c	2039	Kb,Rw,Pb,Qw,Bb,Rb,Pw,Nw,Kw,,,,,,,Qw,Rw,,,,,,,Nb,Nb,,,,,,,Rw,Qw,,,,,,,Kw,Kb,,,,,,,Qb,Rb,,,,,,,Bw,Rb,Rw,Bb,Qb,Pb,Rb,Bw,Kb	lightGray	0
24e24caab66daf6dacdffbe904593bdb	1639	Pw,Kb,Bw,Nw,Pb,Kw,Bb,Kw,Bb,,,,,,,Qb,Qw,,,,,,,Nw,Pw,,,,,,,Rw,Rb,,,,,,,Kw,Bw,,,,,,,Qw,Qb,,,,,,,Nb,Qb,Rw,Kw,Qw,Nb,Rb,Kb,Rw	darkRed	0
28a48ec35cd6a0717e1089f76d199166	1458	Pb,Pw,Nb,Bb,Kw,Pb,Nw,Bb,Pw,,,,,,,Kw,Rb,,,,,,,Qb,Bw,,,Pb,Pb,,,Nw,Qb,,,Pb,Pb,,,Rb,Pb,,,,,,,Kb,Rw,,,,,,,Qw,Kb,Pw,Qw,Bw,Rb,Pb,Qb,Rw	lightGray	0
29a13884ba42da96463bc4c6e2024ce7	3154	Bw,Rw,Kw,Qw,Nb,Rb,Kb,Bw,Qw,,,,,,,Nb,Kb,,,,,,,Rw,Rw,,,,,,,Kb,Bb,,,,,,,Qw,Qb,,,,,,,Nw,Pb,,,,,,,Rb,Pw,Qb,Bw,Rw,Pb,Qw,Bb,Rw	lightRed	0
2afd02a8abdac460d0d961c0462c1f5a	306	Rb,Kw,Bb,Nw,Pb,Kb,Bw,Kw,Qw,,,,,,,Bw,Kb,,,,,,,Nb,Rw,,,Rw,Rw,,,Pw,Nb,,,Rw,Rw,,,Kw,Bb,,,,,,,Bb,Kw,,,,,,,Nw,Kw,Bb,Nw,Pw,Kw,Bw,Nb,Rw	lightRed	0
2becec80caefb27fdeeac82f23323e1a	3196	Kb,Nw,Rb,Kb,Qw,Bb,Rw,Nw,Nw,,,,,,,Pw,Pb,,,,,,,Qw,Kb,,,Kb,Kb,,,Bb,Bw,,,Kb,Kb,,,Rw,Nb,,,,,,,Pb,Pw,,,,,,,Qb,Bw,Rw,Pb,Qb,Bw,Rb,Pw,Pb	darkRed	0
2cf35a487ea5a111a89ca2e88e3c604f	818	Kw,Kw,Pw,Nw,Bb,Kb,Pb,Pb,Qw,,,,,,,Rb,Bb,,,,,,,Bw,Rw,,,,,,,Kw,Pb,,,,,,,Pw,Qb,,,,,,,Rw,Bw,,,,,,,Bb,Bb,Pb,Nw,Qw,Kb,Pw,Nb,Nb	darkRed	0
2fd31b1418063f0d577f87d64367afb7	2882	Nw,Qb,Bw,Rw,Pb,Qw,Bb,Bb,Nb,,,,,,,Bb,Rw,,,,,,,Nw,Kb,,,Pb,Pb,,,Pw,Qw,,,Pb,Pb,,,Kw,Nw,,,,,,,Bw,Rb,,,,,,,Nb,Bw,Bb,Qw,Pw,Rb,Bw,Kb,Bw	lightRed	0
32de01a1c6e231d8c2aa7ad0426b271f	4037	Bw,Bw,Nb,Pw,Kw,Qb,Nw,Nw,Kw,,,,,,,Kw,Qb,,,,,,,Pw,Nw,,,Rw,Rw,,,Nb,Rb,,,Rw,Rw,,,Bw,Kb,,,,,,,Kb,Qw,,,,,,,Pb,Pw,Nb,Rw,Kb,Qw,Nw,Rb,Rw	lightGray	0
32df93254705598e9404ec901d07043c	2457	Rw,Pb,Nw,Bw,Kb,Pw,Nb,Qb,Rw,,,,,,,Rw,Kw,,,,,,,Nb,Qb,,,,,,,Qb,Nw,,,,,,,Kw,Rb,,,,,,,Rb,Kb,,,,,,,Nw,Qb,Kw,Bb,Nw,Pb,Kb,Bw,Rw	darkRed	0
337b3d40c3feaad1a34ded59450c248f	1072	Pb,Rw,Bb,Qb,Pb,Rb,Bw,Kw,Pw,,,,,,,Pw,Rb,,,,,,,Nb,Bw,,,,,,,Bw,Qb,,,,,,,Kb,Pb,,,,,,,Pb,Rw,,,,,,,Nw,Bw,Kb,Bw,Nb,Pw,Kw,Bb,Bw	lightRed	0
341f474398f4a43de07a4508add8c928	1812	Qw,Nb,Pw,Kw,Bb,Nw,Pb,Nb,Nw,,,,,,,Bb,Rb,,,,,,,Rw,Kb,,,Nw,Nw,,,Pw,Qw,,,Nw,Nw,,,Qw,Nb,,,,,,,Bw,Pw,,,,,,,Rb,Bw,Kw,Rw,Nb,Qw,Pw,Rb,Nb	darkRed	0
342c424f8851c7d61d2f3449a438a756	3164	Pb,Rb,Kb,Qw,Nb,Pw,Kw,Pb,Kb,,,,,,,Rb,Qw,,,,,,,Pw,Nb,,,Bb,Bb,,,Qw,Rw,,,Bb,Bb,,,Bb,Kw,,,,,,,Rw,Qb,,,,,,,Kw,Qb,Pw,Nb,Qb,Kw,Pb,Nw,Qw	lightGray	0
35a751d2b4927701e8f76eedf09766f4	1364	Pw,Rb,Nw,Qb,Kw,Rw,Nb,Qb,Pw,,,,,,,Kb,Nb,,,,,,,Bw,Bb,,,,,,,Nw,Kw,,,,,,,Pb,Pb,,,,,,,Kw,Nw,,,,,,,Bb,Rb,Rb,Bw,Qw,Pw,Rw,Bb,Qb	lightRed	0
366ca45654457af248d9a6a0c54b8de1	3880	Rb,Rw,Nb,Qb,Kw,Rb,Nw,Kb,Nb,,,,,,,Nw,Pw,,,,,,,Qb,Kw,,,,,,,Kb,Bb,,,,,,,Rb,Nw,,,,,,,Nb,Pb,,,,,,,Qw,Kw,Qw,Kb,Rb,Nw,Qb,Kw,Kb	lightRed	0
369c37e8f4925b9ac8d893c9b18042ab	369	Bb,Qw,Nb,Rw,Kw,Qb,Nw,Rb,Nw,,,,,,,Qw,Rb,,,,,,,Kb,Kw,,,,,,,Rw,Qb,,,,,,,Nb,Nb,,,,,,,Bb,Rw,,,,,,,Kw,Pw,Pw,Kw,Bb,Nw,Pb,Qb,Kw	darkGray	0
3747d1d739d2b83e4e7a54e2ba4f613d	3195	Kw,Bw,Kb,Pb,Nw,Qb,Kw,Kb,Bw,,,,,,,Rb,Qb,,,,,,,Nw,Pw,,,,,,,Qb,Rb,,,,,,,Kw,Bb,,,,,,,Rw,Qw,,,,,,,Nb,Pw,Pb,Qb,Bw,Rb,Pw,Qw,Rw	lightGray	0
37afd1ee4337455fbeaf7d60b9ed077e	3979	Kw,Rw,Pb,Qb,Bw,Rb,Pw,Pb,Rb,,,,,,,Kw,Kb,,,,,,,Pw,Qw,,,,,,,Nb,Nb,,,,,,,Bw,Rw,,,,,,,Kb,Kw,,,,,,,Pb,Pb,Bw,Kb,Pw,Nb,Bb,Kw,Qb	darkGray	0
38525398d220fc9914671f07fa4fb679	1910	Qw,Kw,Bb,Nb,Pw,Kb,Bw,Kb,Bb,,,,,,,Bb,Qw,,,,,,,Nw,Pw,,,,,,,Pw,Rb,,,,,,,Kw,Bw,,,,,,,Bw,Kb,,,,,,,Nb,Pb,Qb,Bw,Rw,Pb,Qw,Bb,Pw	darkGray	0
38dcf89af7407d7b87ea2baf1b4f78fb	264	Bw,Qb,Kw,Rb,Nw,Qw,Kb,Qw,Qb,,,,,,,Nb,Bw,,,,,,,Qw,Rw,,,,,,,Kb,Pb,,,,,,,Rb,Qw,,,,,,,Nw,Bb,,,,,,,Qb,Nw,Kb,Rb,Bb,Qw,Kw,Rw,Kw	lightGray	0
3a42f606c224f4db9ee090e2fbff62f3	1415	Bb,Nw,Rb,Kw,Qb,Nb,Pw,Rw,Nw,,,,,,,Qb,Pb,,,,,,,Kw,Kw,,,,,,,Rw,Bb,,,,,,,Nb,Nb,,,,,,,Qw,Pw,,,,,,,Pw,Rw,Nw,Pb,Kb,Bw,Nb,Pw,Bb	darkRed	0
3ad507b9a946cbbf682f0c22c83f724b	101	Bw,Bb,Kw,Pw,Nb,Bw,Qb,Kb,Rb,,,,,,,Qb,Kb,,,,,,,Nw,Qw,,,,,,,Pw,Nb,,,,,,,Kw,Rw,,,,,,,Qw,Kw,,,,,,,Nb,Pw,Pw,Qw,Bw,Rb,Pb,Qb,Rb	darkRed	0
3bac2c2c2816747f672a1076521921fd	1716	Bw,Nb,Bw,Kw,Pw,Nw,Bb,Pw,Rw,,,,,,,Qb,Kw,,,,,,,Bw,Qb,,,Pb,Pb,,,Rw,Nw,,,Pb,Pb,,,Pb,Rb,,,,,,,Qw,Kb,,,,,,,Bb,Nb,Qw,Nb,Rb,Kb,Qb,Nw,Nb	darkGray	0
3ccad9aee87c75eb2fca4034ee3a0bd7	1181	Rw,Nw,Pb,Kb,Bw,Nb,Pw,Nb,Bb,,,,,,,Pb,Qw,,,,,,,Nw,Pb,,,,,,,Qw,Rw,,,,,,,Kb,Bw,,,,,,,Pw,Qb,,,,,,,Nb,Rb,Kw,Qb,Nb,Rw,Kb,Qw,Rb	darkRed	1
3ce11ea1667b2b975997186461d9c26a	2734	Nb,Bw,Nb,Pw,Kw,Bb,Nw,Qw,Qb,,,,,,,Pw,Pb,,,,,,,Kw,Nb,,,,,,,Bw,Bw,,,,,,,Nb,Kw,,,,,,,Pb,Pw,,,,,,,Kb,Pb,Qb,Bw,Rb,Pw,Kw,Bb,Pw	darkGray	0
3d29e522d92995373f516c844bb14e18	1235	Rb,Pw,Nb,Bb,Kw,Pb,Nw,Bw,Qb,,,,,,,Kw,Pb,,,,,,,Rw,Rb,,,,,,,Nb,Bw,,,,,,,Qw,Qw,,,,,,,Kb,Pw,,,,,,,Rb,Rb,Qb,Nw,Rw,Kw,Qw,Nb,Nb	lightGray	0
3d7caee13d721937b91f3d8d83b8bc42	1915	Qw,Qb,Bw,Rw,Pb,Qw,Bb,Pw,Rw,,,,,,,Qb,Nb,,,,,,,Nw,Qb,,,,,,,Rb,Kw,,,,,,,Kb,Rb,,,,,,,Qw,Nw,,,,,,,Nb,Nw,Nw,Bb,Kw,Pw,Nb,Bw,Kb	darkGray	0
41897e56ebd2bb13d6d97521744989b3	397	Pw,Qb,Kw,Rw,Nb,Qw,Kb,Rw,Qw,,,,,,,Qw,Nb,,,,,,,Bb,Rb,,,,,,,Rb,Kb,,,,,,,Pw,Qb,,,,,,,Qb,Nw,,,,,,,Bw,Kw,Nw,Rb,Kb,Qw,Nb,Rw,Kw	darkGray	0
4238bca9b2ffc6c6e81dec8f4f3024ed	2969	Qb,Kw,Bb,Nw,Pb,Kb,Bw,Nb,Qb,,,,,,,Nw,Kw,,,,,,,Bb,Rw,,,Rw,Rw,,,Kw,Nb,,,Rw,Rw,,,Pw,Qw,,,,,,,Nb,Kb,,,,,,,Bw,Bw,Kw,Bb,Nb,Pw,Qb,Bw,Bb	lightGray	0
476476937cd2b98f2b2cd1899e7ff159	309	Kb,Bb,Nw,Pb,Kb,Bw,Nb,Rw,Pb,,,,,,,Nb,Qb,,,,,,,Pw,Bw,,,Bb,Bb,,,Kw,Nb,,,Bb,Bb,,,Bb,Pw,,,,,,,Rw,Kw,,,,,,,Pb,Bw,Pb,Bw,Kw,Pw,Nw,Bb,Rb	darkGray	0
4b7de9cf0a609bf50801dee4be8712a6	315	Bb,Kb,Bw,Nb,Pw,Kw,Bb,Qb,Rb,,,,,,,Pb,Pw,,,,,,,Qb,Qb,,,,,,,Bw,Bw,,,,,,,Rb,Rw,,,,,,,Pw,Pb,,,,,,,Qw,Nw,Pw,Nb,Bw,Kb,Pb,Nw,Pb	darkRed	0
4c7ca7196aa8a599095d15b579798cbc	977	Rw,Qw,Kb,Rb,Nw,Qb,Kw,Rw,Qw,,,,,,,Rw,Nb,,,,,,,Rw,Rw,,,,,,,Rw,Pb,,,,,,,Rw,Qb,,,,,,,Rw,Nw,,,,,,,Rw,Qw,Nb,Qw,Kb,Rb,Bw,Qb,Rw	darkGray	0
4d63d9630dad4102191c01c4b4aa5f3a	1193	Bb,Bb,Nw,Pb,Kb,Bw,Rb,Nb,Bw,,,,,,,Bw,Rb,,,,,,,Kb,Pb,,,,,,,Pw,Qb,,,,,,,Nb,Bb,,,,,,,Bb,Rw,,,,,,,Kw,Kw,Rw,Pb,Qb,Bw,Rb,Pw,Qb	lightRed	0
4dc58916fc3a3e01d7895cb2380a8a93	1028	Bb,Nw,Pb,Kb,Bw,Nb,Pw,Pw,Nb,,,,,,,Kw,Bw,,,,,,,Rw,Kw,,,,,,,Nb,Pw,,,,,,,Qw,Nw,,,,,,,Kb,Bb,,,,,,,Rb,Pw,Rw,Pb,Qb,Bw,Rb,Pw,Nb	darkRed	1
4f2dcc4204b013af1cc48490fc21c25c	3302	Nw,Kw,Bb,Nw,Rb,Kb,Bw,Pb,Bb,,,,,,,Kw,Qw,,,,,,,Rw,Pb,,,,,,,Nb,Nw,,,,,,,Qw,Bw,,,,,,,Kb,Qb,,,,,,,Rb,Pw,Bb,Qw,Pw,Rb,Bw,Qb,Rw	darkRed	1
4f75bc547ddd7a31f8c51ba4300f7dfd	1445	Rb,Pb,Qb,Bb,Rw,Pw,Qw,Rw,Bw,,,,,,,Bw,Qb,,,,,,,Kb,Kw,,,Rw,Rw,,,Pb,Rw,,,Rw,Rw,,,Nw,Bb,,,,,,,Bb,Qw,,,,,,,Kw,Rw,Bb,Kw,Pb,Nw,Bw,Kb,Kw	lightRed	0
4fe2c3cc1dd40da597aebf99cc3c74f2	846	Kb,Rw,Nb,Qw,Kb,Rb,Nw,Kw,Bw,,,,,,,Kb,Kb,,,,,,,Pb,Pw,,,Nb,Nb,,,Nw,Nb,,,Nb,Nb,,,Bb,Bb,,,,,,,Kw,Kw,,,,,,,Pw,Rb,Qw,Pw,Rb,Bw,Qb,Pb,Pw	lightRed	0
512ad3a33f4536884182d509d253e208	4066	Rw,Rb,Nw,Qb,Kw,Rw,Nb,Nb,Nw,,,,,,,Rb,Pb,,,,,,,Nw,Kw,,,,,,,Qw,Bb,,,,,,,Kb,Nb,,,,,,,Rw,Pw,,,,,,,Nb,Rw,Rb,Kb,Qb,Nw,Rw,Kw,Qb	darkRed	0
5553cf9b94afddae3693bd0f9e70d262	1152	Rw,Bb,Kw,Pb,Nw,Bw,Kb,Qw,Pb,,,,,,,Bb,Qb,,,,,,,Nw,Bw,,,,,,,Pw,Rb,,,,,,,Kw,Pw,,,,,,,Bw,Qw,,,,,,,Nb,Bw,Qb,Bw,Rb,Pw,Qw,Bb,Nb	darkRed	0
5690f13cc954be24c91fed49fa1c755c	1741	Kb,Qw,Kb,Rw,Nb,Qb,Kw,Qw,Kw,,,,,,,Rw,Bb,,,,,,,Bb,Nb,,,Pb,Pb,,,Qw,Pw,,,Pb,Pb,,,Pw,Kb,,,,,,,Nb,Bw,,,,,,,Bw,Rw,Pb,Nw,Bw,Kb,Pw,Nb,Qb	lightRed	0
57299c3ce3816729a519992a448c4ec2	3110	Qw,Kb,Bw,Nw,Pb,Kw,Bb,Nw,Pb,,,,,,,Rw,Qb,,,,,,,Bb,Bw,,,Bb,Bb,,,Qw,Nb,,,Bb,Bb,,,Pw,Pw,,,,,,,Rb,Qw,,,,,,,Bw,Kb,Qb,Nw,Rb,Kb,Qw,Nb,Bw	darkGray	0
5bee07466f99d79f7170aa69143bb9c1	3278	Bb,Pb,Qb,Bw,Rb,Pw,Qw,Pb,Pb,,,,,,,Bw,Qb,,,,,,,Nb,Bw,,,,,,,Pw,Rb,,,,,,,Kw,Pw,,,,,,,Bb,Qw,,,,,,,Nw,Rw,Bb,Kw,Rb,Nw,Qw,Kb,Pb	lightRed	0
60018c85b37ed6d74d3a9edea9449821	3375	Kb,Rb,Kb,Qw,Nb,Rw,Kw,Kw,Rw,,,,,,,Kw,Pb,,,,,,,Rw,Qw,,,,,,,Nw,Bb,,,,,,,Qb,Rb,,,,,,,Kb,Pw,,,,,,,Rb,Kw,Kb,Rb,Nb,Qw,Kw,Rw,Pw	darkRed	0
602834d2ad65b452c9e820cac200efc0	1870	Bw,Nw,Rb,Kb,Qw,Nb,Rw,Bb,Kb,,,,,,,Kb,Qw,,,,,,,Pb,Nb,,,,,,,Nw,Rw,,,,,,,Bb,Kw,,,,,,,Kw,Qb,,,,,,,Rw,Pb,Qb,Bw,Rw,Pb,Kw,Bb,Nw	darkRed	0
60930749a68b0f81ebf768e44dd66316	2125	Rw,Qb,Kw,Rb,Bw,Qw,Pw,Kb,Qb,,,,,,,Nw,Kw,,,,,,,Pb,Rb,,,,,,,Kb,Nw,,,,,,,Bw,Qw,,,,,,,Nb,Kb,,,,,,,Pw,Rb,Nb,Rw,Kw,Qb,Nw,Rb,Nb	lightGray	0
6138a816dc94f315568d5d56b5dcd4c5	889	Qw,Qw,Pw,Rb,Bw,Qb,Pb,Rb,Rb,,,,,,,Rw,Kb,,,,,,,Bb,Qb,,,,,,,Qb,Nw,,,,,,,Pb,Rw,,,,,,,Rb,Kw,,,,,,,Bw,Qw,Bw,Qb,Pw,Rb,Bb,Qw,Kw	darkGray	0
618c229b15de085d325e2d7290b11d56	2631	Pw,Kb,Pb,Nb,Bw,Kw,Pw,Pb,Pw,,,,,,,Kb,Rb,,,,,,,Rb,Bw,,,,,,,Nw,Qb,,,,,,,Qb,Pb,,,,,,,Pb,Rw,,,,,,,Rw,Rb,Bb,Kw,Pw,Rb,Bw,Kb,Qw	darkGray	0
6288cd17a427069172a30ee1c2ef1cab	77	Qw,Bb,Kw,Pb,Nw,Bw,Kb,Qb,Qb,,,,,,,Bw,Bw,,,,,,,Nb,Rb,,,,,,,Pb,Pw,,,,,,,Qb,Qw,,,,,,,Bb,Bb,,,,,,,Nw,Bw,Nb,Qw,Kb,Rb,Nw,Qb,Bw	darkRed	0
64494c82852c12cb4791b7c124bf7a95	884	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,,,,,,,Nw,Nb,,,,,,,Qb,Qw,,,,,,,Kb,Kb,,,,,,,Rb,Rb,,,,,,,Nb,Nw,,,,,,,Qw,Kb,Kb,Pb,Nw,Bb,Qw,Pw,Qb	lightRed	0
65addcd44d986d30bbc7b66a2df2f730	3907	Rw,Bb,Kw,Pb,Nw,Bw,Kb,Bb,Qw,,,,,,,Rb,Bb,,,,,,,Nw,Rb,,,,,,,Qw,Pw,,,,,,,Kb,Qb,,,,,,,Rw,Bw,,,,,,,Nb,Rw,Rb,Nw,Qw,Kb,Rw,Nb,Pw	darkRed	0
